day,label,volume,fees,traders
2023-04-01 00:00:00.000 UTC,GNS,4.918841370302389e+07,55944.69740378323,285
2023-05-21 00:00:00.000 UTC,GNS,1.2878503738137532e+07,15702.866681295945,172
2023-04-13 00:00:00.000 UTC,GNS,9.680534036451627e+07,76899.10014816708,532
2023-07-21 00:00:00.000 UTC,GNS,2.5931226263914783e+07,21570.655711689564,291
2023-06-30 00:00:00.000 UTC,GNS,1.7060501000546122e+08,149019.3146368349,367
2023-03-10 00:00:00.000 UTC,GNS,1.8592874340845737e+08,149173.47251790276,534
2023-07-14 00:00:00.000 UTC,GNS,1.1800011619833407e+08,124457.14678243925,474
2023-03-23 00:00:00.000 UTC,GNS,1.1325088828784603e+08,85009.59758211893,445
2023-07-13 00:00:00.000 UTC,GNS,1.530205855337134e+08,167285.35998180526,545
2023-04-29 00:00:00.000 UTC,GNS,1.678644769781779e+07,17087.124594943987,187
2023-07-22 00:00:00.000 UTC,GNS,1.2269988249665359e+07,14205.843841528473,214
2023-04-15 00:00:00.000 UTC,GNS,4.2091393403238595e+07,54448.17043600123,319
2023-03-11 00:00:00.000 UTC,GNS,7.542916610305388e+07,75072.09038765013,397
2023-04-25 00:00:00.000 UTC,GNS,1.039963145473817e+08,93319.62947718342,466
2023-04-04 00:00:00.000 UTC,GNS,1.459817396213422e+08,105813.12856224066,490
2023-06-20 00:00:00.000 UTC,GNS,1.3922680527847815e+08,60177.414004600556,424
2023-06-19 00:00:00.000 UTC,GNS,7.879897513324293e+07,59877.64502974778,301
2023-05-06 00:00:00.000 UTC,GNS,4.38178235944171e+07,53727.6326850829,299
2023-06-12 00:00:00.000 UTC,GNS,5.57105315003073e+07,38390.31676188835,349
2023-04-09 00:00:00.000 UTC,GNS,3.7079392999338344e+07,38965.017697785435,273
2023-06-06 00:00:00.000 UTC,GNS,1.186693081014606e+08,86747.89987050745,408
2023-07-03 00:00:00.000 UTC,GNS,8.189197300640966e+07,66894.11057362145,290
2023-04-17 00:00:00.000 UTC,GNS,1.1045785825438024e+08,106649.6639296124,508
2023-04-18 00:00:00.000 UTC,GNS,7.712146085025962e+07,107947.7240364452,488
2023-05-30 00:00:00.000 UTC,GNS,3.598645917514739e+07,33921.178113093534,354
2023-06-07 00:00:00.000 UTC,GNS,9.674660188494334e+07,75098.18902278694,384
2023-03-22 00:00:00.000 UTC,GNS,1.582841610392545e+08,139626.33229049193,550
2023-04-28 00:00:00.000 UTC,GNS,7.481897062884973e+07,52578.26077108448,340
2023-06-04 00:00:00.000 UTC,GNS,1.1204335945958268e+07,14987.86926381302,189
2023-03-25 00:00:00.000 UTC,GNS,5.2538182423304394e+07,60296.676238366716,289
2023-05-14 00:00:00.000 UTC,GNS,5.300691883232602e+07,56132.858975327115,175
2023-05-22 00:00:00.000 UTC,GNS,4.279569349422268e+07,34259.68189002229,310
2023-07-03 00:00:00.000 UTC,Polynomial,1.2726418605474958e+06,783.5656155488724,38
2023-07-25 00:00:00.000 UTC,Polynomial,4.10875489307601e+07,15839.323261584357,71
2023-06-09 00:00:00.000 UTC,Polynomial,1.0455828937823887e+06,594.6397158081926,34
2023-05-08 00:00:00.000 UTC,Polynomial,1.129557287716059e+06,568.9746218791903,55
2023-07-19 00:00:00.000 UTC,Polynomial,1.2897767372428581e+07,6682.432237694793,86
2023-03-23 00:00:00.000 UTC,Polynomial,52424.765231535916,39.73964233361845,15
2023-07-02 00:00:00.000 UTC,Polynomial,503450.6944466679,316.76114037590327,20
2023-05-27 00:00:00.000 UTC,Polynomial,984626.5296254636,495.15397854021234,64
2023-04-09 00:00:00.000 UTC,Polynomial,925026.4138664395,749.7849597118195,75
2023-06-28 00:00:00.000 UTC,Polynomial,574610.4593265824,253.24723869721413,33
2023-03-13 00:00:00.000 UTC,Polynomial,136543.9503158519,93.44647064225606,19
2023-07-06 00:00:00.000 UTC,Polynomial,7.525692233672795e+06,3279.3631264805454,115
2023-05-04 00:00:00.000 UTC,Polynomial,2.4410156877819477e+06,1253.0038174510407,53
2023-07-22 00:00:00.000 UTC,Polynomial,6.971438595389423e+06,2923.827585373203,63
2023-06-30 00:00:00.000 UTC,Polynomial,524214.2815864716,325.59222254240024,40
2023-03-09 00:00:00.000 UTC,Polynomial,30316.526159284917,24.625000395150817,11
2023-07-14 00:00:00.000 UTC,Polynomial,1.9627782792541545e+07,8080.387773994747,196
2023-04-05 00:00:00.000 UTC,Polynomial,3.6106213394595482e+06,2781.4552225007983,184
2023-05-28 00:00:00.000 UTC,Polynomial,1.5567806206122132e+06,951.8349845067232,78
2023-06-18 00:00:00.000 UTC,Polynomial,200172.80144402687,100.30999876701084,16
2023-05-30 00:00:00.000 UTC,Polynomial,400573.3910777657,170.4565593958025,60
2023-05-23 00:00:00.000 UTC,Polynomial,2.561004639111954e+06,1114.466862514447,202
2023-04-12 00:00:00.000 UTC,Polynomial,3.190844007446171e+06,2456.713736507163,90
2023-03-10 00:00:00.000 UTC,Polynomial,18444.918011624093,16.86478165148801,14
2023-06-15 00:00:00.000 UTC,Polynomial,571120.030890096,274.5635296595461,27
2023-03-05 00:00:00.000 UTC,Polynomial,78126.34471801446,49.564824221249324,16
2023-03-26 00:00:00.000 UTC,Polynomial,118752.71934951417,104.01887757865127,13
2023-06-05 00:00:00.000 UTC,Polynomial,78684.0163187546,43.16240156297328,27
2023-04-07 00:00:00.000 UTC,Polynomial,958197.6083441089,774.3166514437253,75
2023-05-09 00:00:00.000 UTC,Polynomial,264807.74248135084,90.22995568240741,30
2023-03-30 00:00:00.000 UTC,Polynomial,2.7294358958556815e+06,2234.3341032592602,604
2023-07-13 00:00:00.000 UTC,Polynomial,1.967639277256449e+07,9642.931442973544,210
2023-06-04 00:00:00.000 UTC,Polynomial,69409.48274501812,31.782786347870868,26
2023-03-17 00:00:00.000 UTC,Polynomial,184518.69864530396,143.11855871006492,10
2023-06-17 00:00:00.000 UTC,Polynomial,559143.5306720661,471.0419593654619,11
2023-04-14 00:00:00.000 UTC,Polynomial,2.726391343334028e+06,2397.445837359755,92
2023-03-11 00:00:00.000 UTC,Polynomial,23878.554604279983,19.875044283692638,14
2023-05-03 00:00:00.000 UTC,Polynomial,4.327553164733442e+06,1764.3100610725817,57
2023-07-21 00:00:00.000 UTC,Polynomial,8.350879925360437e+06,3595.810994276201,83
2023-04-13 00:00:00.000 UTC,Polynomial,2.7230036387397847e+06,2285.0804095641342,153
2023-06-01 00:00:00.000 UTC,Polynomial,236308.9005264351,153.27847213687022,30
2023-03-31 00:00:00.000 UTC,Polynomial,2.3844552940375116e+06,1816.5202507100003,476
2023-07-20 00:00:00.000 UTC,Polynomial,1.2301918084679162e+07,5393.465600686447,96
2023-03-16 00:00:00.000 UTC,Polynomial,28118.50783107528,31.454695953554253,9
2023-04-17 00:00:00.000 UTC,Polynomial,1.955210431948094e+06,1638.8295493503053,55
2023-07-17 00:00:00.000 UTC,Polynomial,1.5731507540869849e+07,6361.0355975470575,114
2023-07-18 00:00:00.000 UTC,Polynomial,1.707706205550414e+07,7284.778653744915,129
2023-04-27 00:00:00.000 UTC,Polynomial,1.675795758764401e+06,1356.6020959449424,94
2023-05-15 00:00:00.000 UTC,Polynomial,746030.1745264039,483.4235117405164,53
2023-05-29 00:00:00.000 UTC,Polynomial,1.522416293095069e+06,774.5955778618031,70
2023-04-30 00:00:00.000 UTC,Polynomial,673288.6987601435,398.47637214863937,61
2023-04-24 00:00:00.000 UTC,Polynomial,750576.9012472164,716.2955962567371,46
2023-03-06 00:00:00.000 UTC,Polynomial,71769.4995266225,36.8700792490094,6
2023-05-21 00:00:00.000 UTC,Polynomial,1.908970913721884e+06,862.4041063497482,357
2023-04-19 00:00:00.000 UTC,Polynomial,2.0135056007440872e+06,1647.7630759208703,96
2023-04-15 00:00:00.000 UTC,Polynomial,1.4697059390705733e+06,1449.771017779019,59
2023-07-07 00:00:00.000 UTC,Polynomial,4.52028050968742e+06,1873.8503460645643,105
2023-04-18 00:00:00.000 UTC,Polynomial,3.5008277129586544e+06,3497.228445060606,71
2023-06-16 00:00:00.000 UTC,Polynomial,352483.2745992223,186.53685393044242,22
2023-07-11 00:00:00.000 UTC,Polynomial,1.812029614743205e+07,7453.522343948388,163
2023-04-26 00:00:00.000 UTC,Polynomial,6.526097643628558e+06,5475.3850837081145,131
2023-03-27 00:00:00.000 UTC,Polynomial,362274.908541545,315.15349363779063,160
2023-04-16 00:00:00.000 UTC,Polynomial,4.20246598750476e+06,3560.4309226930754,54
2023-07-27 00:00:00.000 UTC,Polynomial,4.9744289232799e+07,20388.77699280275,249
2023-07-01 00:00:00.000 UTC,Polynomial,168760.8358002112,92.97237866744783,14
2023-03-19 00:00:00.000 UTC,Polynomial,25374.028520049636,18.943711150047314,12
2023-04-29 00:00:00.000 UTC,Polynomial,429761.5763396977,201.68061074383328,39
2023-07-10 00:00:00.000 UTC,Polynomial,1.1354319004529752e+07,5597.5348347786485,180
2023-04-23 00:00:00.000 UTC,Polynomial,897628.233727531,918.9005279448628,49
2023-07-09 00:00:00.000 UTC,Polynomial,4.22088402934914e+06,1957.1939766630576,184
2023-05-07 00:00:00.000 UTC,Polynomial,481257.886391078,272.3565336654626,37
2023-05-25 00:00:00.000 UTC,Polynomial,2.1818893728795783e+06,849.3867660875673,81
2023-06-14 00:00:00.000 UTC,Polynomial,840104.0668129986,363.3152359233956,20
2023-04-10 00:00:00.000 UTC,Polynomial,926342.1519028859,802.8420587559946,100
2023-05-24 00:00:00.000 UTC,Polynomial,2.669816098999198e+06,1500.3683100836993,140
2023-03-25 00:00:00.000 UTC,Polynomial,3129.5596491545384,2.1800616248857643,5
2023-03-01 00:00:00.000 UTC,Polynomial,79836.37124832303,60.627992564266336,26
2023-04-02 00:00:00.000 UTC,Polynomial,1.7685886796765493e+06,1467.1368918756773,485
2023-06-12 00:00:00.000 UTC,Polynomial,343760.5099061437,187.15226876350127,20
2023-03-29 00:00:00.000 UTC,Polynomial,2.749338940049945e+06,2170.015677465953,620
2023-06-11 00:00:00.000 UTC,Polynomial,110155.04779230486,49.44102605048181,18
2023-07-15 00:00:00.000 UTC,Polynomial,7.5410294970143875e+06,3355.756054528394,105
2023-04-28 00:00:00.000 UTC,Polynomial,762118.1954461253,377.796647965993,66
2023-06-06 00:00:00.000 UTC,Polynomial,204847.95351529823,41.6910771132168,3
2023-04-25 00:00:00.000 UTC,Polynomial,829072.4498344212,633.1741394878865,60
2023-05-10 00:00:00.000 UTC,Polynomial,1.2987680156556326e+06,686.5070629253094,47
2023-06-25 00:00:00.000 UTC,Polynomial,300576.0100090461,139.50315111419607,27
2023-05-14 00:00:00.000 UTC,Polynomial,349960.8937862649,148.71724980588687,18
2023-05-01 00:00:00.000 UTC,Polynomial,710248.9004443492,376.43321541519595,70
2023-04-06 00:00:00.000 UTC,Polynomial,1.1029909396232818e+06,977.3921014843509,79
2023-03-12 00:00:00.000 UTC,Polynomial,32570.034798982535,21.928299406743278,12
2023-06-29 00:00:00.000 UTC,Polynomial,281862.7536540347,113.86948344920721,19
2023-03-04 00:00:00.000 UTC,Polynomial,15063.071527728232,10.805968849383886,12
2023-06-23 00:00:00.000 UTC,Polynomial,435599.6236060189,255.6424422798431,25
2023-05-20 00:00:00.000 UTC,Polynomial,2.2336775455794325e+06,1045.2087600216803,589
2023-06-08 00:00:00.000 UTC,Polynomial,328667.55740458285,140.6114564319742,25
2023-03-24 00:00:00.000 UTC,Polynomial,35734.195622561834,33.51618842945599,14
2023-07-12 00:00:00.000 UTC,Polynomial,1.135520347216627e+07,4721.893709331657,181
2023-03-07 00:00:00.000 UTC,Polynomial,11444.685971936184,8.19371486152625,9
2023-07-04 00:00:00.000 UTC,Polynomial,4.423442952734443e+06,2615.0184201347943,42
2023-03-18 00:00:00.000 UTC,Polynomial,89073.5852791678,62.65076458486424,8
2023-07-24 00:00:00.000 UTC,Polynomial,2.741090199919735e+07,11743.457455279537,97
2023-03-03 00:00:00.000 UTC,Polynomial,41106.661776431785,33.00360938354677,15
2023-06-02 00:00:00.000 UTC,Polynomial,157100.75112729458,77.8684329652177,50
2023-04-20 00:00:00.000 UTC,Polynomial,1.0841923213254625e+06,1121.9130828225448,72
2023-07-05 00:00:00.000 UTC,Polynomial,9.394676452838259e+06,4061.2529565730306,106
2023-05-22 00:00:00.000 UTC,Polynomial,2.337364058663897e+06,1007.8877752410026,247
2023-04-08 00:00:00.000 UTC,Polynomial,1.1101594137209116e+06,934.7416404187445,88
2023-06-10 00:00:00.000 UTC,Polynomial,786548.6004587054,452.0031479314282,32
2023-07-23 00:00:00.000 UTC,Polynomial,7.130922422829157e+06,3159.169453683476,57
2023-05-18 00:00:00.000 UTC,Polynomial,1.3263899131175017e+06,791.5683735096526,38
2023-06-03 00:00:00.000 UTC,Polynomial,267173.84054334555,129.47044016226272,61
2023-06-24 00:00:00.000 UTC,Polynomial,262578.4614061568,110.27466398847164,17
2023-04-21 00:00:00.000 UTC,Polynomial,1.5324842976827803e+06,1166.602810603217,72
2023-05-31 00:00:00.000 UTC,Polynomial,789987.0236547412,642.724543338751,48
2023-04-22 00:00:00.000 UTC,Polynomial,658565.4620095044,519.2529351877977,62
2023-06-13 00:00:00.000 UTC,Polynomial,659994.8321706201,269.7396686311268,25
2023-03-08 00:00:00.000 UTC,Polynomial,34834.938739276426,27.386782464207375,9
2023-04-04 00:00:00.000 UTC,Polynomial,3.80650812516142e+06,2919.9565518765116,297
2023-07-16 00:00:00.000 UTC,Polynomial,6.94417243266898e+06,2841.8124117659822,79
2023-06-19 00:00:00.000 UTC,Polynomial,1.3039687156697658e+06,1077.3685287423084,25
2023-05-05 00:00:00.000 UTC,Polynomial,2.8308706970035904e+06,1244.2696171694813,60
2023-05-12 00:00:00.000 UTC,Polynomial,589290.5050798883,339.1681172273299,56
2023-03-02 00:00:00.000 UTC,Polynomial,175472.5978442376,130.56254303443248,26
2023-05-11 00:00:00.000 UTC,Polynomial,1.0463659525861058e+06,561.9787976023922,62
2023-03-28 00:00:00.000 UTC,Polynomial,3.766253272568668e+06,2938.843609030705,849
2023-04-03 00:00:00.000 UTC,Polynomial,4.203560805226764e+06,3375.6678103518575,384
2023-05-17 00:00:00.000 UTC,Polynomial,1.480880787102388e+06,889.5124769102974,51
2023-06-07 00:00:00.000 UTC,Polynomial,418015.31957555446,322.23376338131254,32
2023-07-08 00:00:00.000 UTC,Polynomial,2.6547967877790174e+06,1188.849053488981,172
2023-05-02 00:00:00.000 UTC,Polynomial,1.548292452731907e+06,778.9749607395685,59
2023-03-21 00:00:00.000 UTC,Polynomial,83950.79594691099,61.45615361742123,19
2023-05-13 00:00:00.000 UTC,Polynomial,937506.8543294582,439.56685677336793,37
2023-05-19 00:00:00.000 UTC,Polynomial,5.511360774639601e+06,2784.0121604351925,454
2023-04-11 00:00:00.000 UTC,Polynomial,2.275981647964914e+06,1833.5385749756008,118
2023-06-22 00:00:00.000 UTC,Polynomial,185803.77394062077,92.89210282127583,22
2023-05-16 00:00:00.000 UTC,Polynomial,1.8304143527936128e+06,908.744072043135,24
2023-03-15 00:00:00.000 UTC,Polynomial,43815.328781857934,30.031160842253264,10
2023-06-20 00:00:00.000 UTC,Polynomial,231786.10113911887,95.85707182436103,25
2023-04-01 00:00:00.000 UTC,Polynomial,1.4893128332221499e+06,1201.5310884837486,421
2023-07-26 00:00:00.000 UTC,Polynomial,2.0405391251190063e+07,9826.509346182433,79
2023-02-28 00:00:00.000 UTC,Polynomial,55676.14342635634,35.510809200599056,12
2023-03-20 00:00:00.000 UTC,Polynomial,74237.28976756838,66.53172455396972,27
2023-06-21 00:00:00.000 UTC,Polynomial,1.1763125513046093e+06,539.3151877741512,40
2023-06-27 00:00:00.000 UTC,Polynomial,333353.3229416566,164.1965925400167,28
2023-05-06 00:00:00.000 UTC,Polynomial,2.2572293010938927e+06,1095.8572317129624,52
2023-03-22 00:00:00.000 UTC,Polynomial,24968.84767362546,24.44548850469426,12
2023-05-26 00:00:00.000 UTC,Polynomial,1.4190179048887189e+06,683.2810128682113,64
2023-03-14 00:00:00.000 UTC,Polynomial,158418.3815583507,108.562829571881,16
2023-06-26 00:00:00.000 UTC,Polynomial,90850.66399783721,36.77414620826636,20
2023-05-25 00:00:00.000 UTC,UniDex,181227.97765528984,272.21915523478907,35
2023-03-30 00:00:00.000 UTC,UniDex,1.0865524418236632e+06,1414.3957019629984,46
2023-03-01 00:00:00.000 UTC,UniDex,2.330775528235452e+06,3218.869870343566,37
2023-05-06 00:00:00.000 UTC,UniDex,1.1884817534220307e+06,961.4424947238624,50
2023-07-08 00:00:00.000 UTC,UniDex,25802,41.742000000000004,6
2023-05-12 00:00:00.000 UTC,UniDex,2.3781802024472277e+06,5854.940622286936,34
2023-05-20 00:00:00.000 UTC,UniDex,409379.8397331849,151.21664387634445,15
2023-03-22 00:00:00.000 UTC,UniDex,1.5003272735892516e+06,4446.186735662164,61
2023-07-24 00:00:00.000 UTC,UniDex,-487954.80000000005,6145.666214500002,6
2023-04-10 00:00:00.000 UTC,UniDex,744536.3271690153,820.6135806622015,43
2023-03-31 00:00:00.000 UTC,UniDex,267823.01718560135,635.2552917875828,34
2023-03-02 00:00:00.000 UTC,UniDex,1.343205806137343e+06,1429.0278845907173,31
2023-03-15 00:00:00.000 UTC,UniDex,1.0591678529422856e+06,3774.5883189792225,61
2023-05-07 00:00:00.000 UTC,UniDex,1.8899068081072466e+06,529.9057869696002,38
2023-07-05 00:00:00.000 UTC,UniDex,287035,297.73500000000007,6
2023-03-08 00:00:00.000 UTC,UniDex,783812.0831772983,1446.291609663027,43
2023-05-28 00:00:00.000 UTC,UniDex,741812.9511098448,758.6680732101032,23
2023-05-04 00:00:00.000 UTC,UniDex,342253.9069131503,474.92577116339515,30
2023-03-10 00:00:00.000 UTC,UniDex,4.485688004380132e+06,5277.313400682184,60
2023-06-25 00:00:00.000 UTC,UniDex,23850,26.3,3
2023-07-13 00:00:00.000 UTC,UniDex,43495,193.41600000000003,8
2023-04-28 00:00:00.000 UTC,UniDex,639744.8848192694,841.7230093835863,33
2023-03-19 00:00:00.000 UTC,UniDex,606010.7689261762,1417.6168164168228,50
2023-04-13 00:00:00.000 UTC,UniDex,823685.3840988817,780.7777812579396,38
2023-04-30 00:00:00.000 UTC,UniDex,1.3015134149406094e+06,1041.9276718312456,27
2023-05-08 00:00:00.000 UTC,UniDex,946622.7733142192,2205.923750226079,73
2023-04-18 00:00:00.000 UTC,UniDex,717077.6981435177,842.9749622111933,41
2023-04-25 00:00:00.000 UTC,UniDex,1.4640827350025983e+06,1472.4989156480501,36
2023-07-27 00:00:00.000 UTC,UniDex,14500.5,31.8505,5
2023-04-06 00:00:00.000 UTC,UniDex,1.1191381161922696e+06,1963.071413554744,35
2023-07-14 00:00:00.000 UTC,UniDex,23531,63.957000000000015,5
2023-07-09 00:00:00.000 UTC,UniDex,830725,989.225,5
2023-07-25 00:00:00.000 UTC,UniDex,13306,53.926199999999994,3
2023-07-22 00:00:00.000 UTC,UniDex,80675,3473.855998000002,4
2023-03-28 00:00:00.000 UTC,UniDex,1.0037449270401773e+06,1204.2362497612721,41
2023-05-17 00:00:00.000 UTC,UniDex,757779.320964755,934.5827855766539,28
2023-03-07 00:00:00.000 UTC,UniDex,868574.073616148,809.0368859994747,44
2023-03-20 00:00:00.000 UTC,UniDex,897105.5934980053,1254.694785487161,48
2023-07-26 00:00:00.000 UTC,UniDex,8500,34.85000000000001,2
2023-07-21 00:00:00.000 UTC,UniDex,3300,5.7,3
2023-06-02 00:00:00.000 UTC,UniDex,4307.6010495098735,686.4161199075206,7
2023-06-15 00:00:00.000 UTC,UniDex,290,0.54,2
2023-07-18 00:00:00.000 UTC,UniDex,48849,99.635,8
2023-04-22 00:00:00.000 UTC,UniDex,249629.1548745317,273.6707472202082,27
2023-04-08 00:00:00.000 UTC,UniDex,532673.3633755221,431.44734518266387,27
2023-04-16 00:00:00.000 UTC,UniDex,1.0747989116315662e+06,1101.1348426192,42
2023-07-23 00:00:00.000 UTC,UniDex,8160,138.82199999999995,7
2023-07-15 00:00:00.000 UTC,UniDex,42457,77.25399999999999,4
2023-05-13 00:00:00.000 UTC,UniDex,1.1769056604660093e+06,641.7015403029941,23
2023-07-10 00:00:00.000 UTC,UniDex,-609746,3733.0231830000002,6
2023-03-16 00:00:00.000 UTC,UniDex,415327.35139469965,489.3502022974217,44
2023-06-26 00:00:00.000 UTC,UniDex,38600,46.300000000000004,4
2023-05-03 00:00:00.000 UTC,UniDex,931384.8956114129,1312.772600916369,35
2023-03-27 00:00:00.000 UTC,UniDex,970015.2688857336,1789.741216230677,58
2023-05-24 00:00:00.000 UTC,UniDex,759961.0967118305,4866.657313839444,46
2023-04-20 00:00:00.000 UTC,UniDex,1.0562817446256154e+06,1207.5204140507276,42
2023-03-14 00:00:00.000 UTC,UniDex,1.614587705720439e+06,2576.0995899948202,66
2023-03-06 00:00:00.000 UTC,UniDex,970202.7002993847,850.0204002649656,29
2023-03-12 00:00:00.000 UTC,UniDex,2.0503386645008211e+06,3605.6517399463196,46
2023-05-11 00:00:00.000 UTC,UniDex,1.7551107030602633e+06,2148.019207153558,31
2023-03-04 00:00:00.000 UTC,UniDex,658322.8486543901,611.9909809578427,27
2023-04-17 00:00:00.000 UTC,UniDex,979149.512449253,1286.1917825667226,50
2023-03-24 00:00:00.000 UTC,UniDex,978378.9501887067,1372.6096342698545,46
2023-05-19 00:00:00.000 UTC,UniDex,1.085638617244117e+06,357.7432639262296,18
2023-04-07 00:00:00.000 UTC,UniDex,434746.197512477,939.1034407784553,32
2023-03-11 00:00:00.000 UTC,UniDex,2.3663045856632227e+06,3735.4958585521376,43
2023-04-02 00:00:00.000 UTC,UniDex,804239.446452261,2981.8269221315763,37
2023-04-26 00:00:00.000 UTC,UniDex,2.1675062797791827e+06,3239.489187341416,46
2023-03-25 00:00:00.000 UTC,UniDex,612261.6896440443,782.3573850125077,35
2023-05-14 00:00:00.000 UTC,UniDex,1.3925063425076813e+06,626.3844377763861,24
2023-05-27 00:00:00.000 UTC,UniDex,425007.0595257234,170.5762401857389,14
2023-06-01 00:00:00.000 UTC,UniDex,1234.4543778085203,61.2284919898388,6
2023-06-09 00:00:00.000 UTC,UniDex,1576.0967812282347,1.805044611130636,8
2023-04-12 00:00:00.000 UTC,UniDex,551884.7123338484,1414.6100819463873,42
2023-07-07 00:00:00.000 UTC,UniDex,44062,192.88399999999993,4
2023-06-19 00:00:00.000 UTC,UniDex,5100,5.1,2
2023-06-24 00:00:00.000 UTC,UniDex,27035,32.045,2
2023-04-03 00:00:00.000 UTC,UniDex,2.1996278185669887e+06,3583.694310084763,36
2023-04-24 00:00:00.000 UTC,UniDex,2.4902955562094636e+06,2404.2940512190717,34
2023-04-27 00:00:00.000 UTC,UniDex,861754.3825210583,1288.340295283655,40
2023-05-10 00:00:00.000 UTC,UniDex,737742.8716911088,1582.042446412974,34
2023-06-29 00:00:00.000 UTC,UniDex,5000,5,1
2023-05-02 00:00:00.000 UTC,UniDex,377070.8790678614,366.0768116565265,28
2023-03-29 00:00:00.000 UTC,UniDex,898209.9381499443,1201.2266982831707,40
2023-03-26 00:00:00.000 UTC,UniDex,519974.644201179,618.3902260158627,39
2023-04-19 00:00:00.000 UTC,UniDex,848847.6886149988,3311.1305070700987,58
2023-06-08 00:00:00.000 UTC,UniDex,3491.5072253590006,3.4915072253590003,2
2023-03-05 00:00:00.000 UTC,UniDex,1.5239572236800345e+06,1301.1919283884042,25
2023-07-20 00:00:00.000 UTC,UniDex,1.057245e+06,1258.8750000000002,9
2023-04-23 00:00:00.000 UTC,UniDex,873796.2694462301,786.3603914140557,28
2023-07-12 00:00:00.000 UTC,UniDex,16787,124.50099999999998,5
2023-07-06 00:00:00.000 UTC,UniDex,744430,2833.5343335000007,6
2023-06-30 00:00:00.000 UTC,UniDex,5030,5.029999999999999,4
2023-06-28 00:00:00.000 UTC,UniDex,3303.02,3.3040700000000003,3
2023-07-16 00:00:00.000 UTC,UniDex,12340,63.136,5
2023-07-11 00:00:00.000 UTC,UniDex,31941,57.821000000000005,3
2023-04-04 00:00:00.000 UTC,UniDex,1.7956048948086358e+06,3152.5513843681438,35
2023-04-14 00:00:00.000 UTC,UniDex,1.527746808322838e+06,2827.6478708518166,49
2023-06-21 00:00:00.000 UTC,UniDex,312.1397086148319,135.19525462772384,5
2023-07-17 00:00:00.000 UTC,UniDex,95155,334.1959999999999,8
2023-07-04 00:00:00.000 UTC,UniDex,6000,2,1
2023-06-03 00:00:00.000 UTC,UniDex,7510,7.51,2
2023-06-11 00:00:00.000 UTC,UniDex,20027.6136331768,20.038418967898153,2
2023-04-01 00:00:00.000 UTC,UniDex,304688.27294904244,256.8228005303935,27
2023-05-15 00:00:00.000 UTC,UniDex,1.3172843875155596e+06,1252.0499967097442,31
2023-03-13 00:00:00.000 UTC,UniDex,3.632390181096451e+06,8624.483573813255,63
2023-05-26 00:00:00.000 UTC,UniDex,377964.16355988226,438.82121077884943,28
2023-04-11 00:00:00.000 UTC,UniDex,2.126043538863568e+06,2027.6651776012802,52
2023-07-02 00:00:00.000 UTC,UniDex,50,0.3,1
2023-06-12 00:00:00.000 UTC,UniDex,166.15667092130852,0.04608725178839214,2
2023-02-28 00:00:00.000 UTC,UniDex,932622.1423966174,909.7533705780154,39
2023-06-07 00:00:00.000 UTC,UniDex,7257.978722986788,2149.926914376106,7
2023-04-29 00:00:00.000 UTC,UniDex,558767.8105109403,478.0338706089307,30
2023-03-23 00:00:00.000 UTC,UniDex,550347.1825503071,551.0256306752644,40
2023-05-30 00:00:00.000 UTC,UniDex,153031.8377111271,95.95240731933382,13
2023-03-18 00:00:00.000 UTC,UniDex,785942.9354023368,1733.343270052774,56
2023-05-21 00:00:00.000 UTC,UniDex,623919.5122716244,329.91582903628506,25
2023-05-29 00:00:00.000 UTC,UniDex,69055.19230240065,187.69442557045178,22
2023-05-16 00:00:00.000 UTC,UniDex,572069.9054299017,1007.1205074767182,28
2023-06-27 00:00:00.000 UTC,UniDex,1640,102.63999999,5
2023-07-19 00:00:00.000 UTC,UniDex,36033.1,254.46899999999994,9
2023-04-09 00:00:00.000 UTC,UniDex,500138.2938139525,308.2223899226838,30
2023-05-09 00:00:00.000 UTC,UniDex,234844.98158489077,167.74545709556583,23
2023-06-22 00:00:00.000 UTC,UniDex,8113.011,12.213020989999997,6
2023-05-01 00:00:00.000 UTC,UniDex,373059.80970731843,965.0857557440503,40
2023-06-06 00:00:00.000 UTC,UniDex,36558.28679333067,37.26628679333068,6
2023-07-01 00:00:00.000 UTC,UniDex,20,0.02,1
2023-04-15 00:00:00.000 UTC,UniDex,572775.5995921686,1442.5584096023988,29
2023-06-04 00:00:00.000 UTC,UniDex,20310.040636853617,20.310040636853618,3
2023-03-09 00:00:00.000 UTC,UniDex,967306.7717814769,1761.8037033553417,50
2023-03-17 00:00:00.000 UTC,UniDex,1.366178910968934e+06,1520.8439426012974,69
2023-05-22 00:00:00.000 UTC,UniDex,762688.3425152171,580.2168827970587,20
2023-05-18 00:00:00.000 UTC,UniDex,1.118188019028009e+06,1460.5270995593767,34
2023-05-05 00:00:00.000 UTC,UniDex,1.3525146336436167e+06,1764.5304905031635,35
2023-04-21 00:00:00.000 UTC,UniDex,1.0952556715019876e+06,1386.6320361371008,52
2023-03-03 00:00:00.000 UTC,UniDex,1.0111293308808447e+06,4800.393531041468,59
2023-05-23 00:00:00.000 UTC,UniDex,774551.735863664,671.7064118586245,27
2023-04-05 00:00:00.000 UTC,UniDex,2.4867824348742445e+06,5289.887252270469,46
2023-03-21 00:00:00.000 UTC,UniDex,2.2975549806552087e+06,2867.80406480972,45
2023-06-05 00:00:00.000 UTC,UniDex,13432.905888549929,948.3323686018141,16
